filename	sentno	begin	end	gender	number	category	mentions
Nescio_Dichtertje	504	1	5	n	pl	MISC	de afleveringen der tijdschriften
Nescio_Dichtertje	504	3	5	n	pl	OBJ	der tijdschriften
Nescio_Dichtertje	504	11	16	n	sg	PKM.in	't leven van 't dichtertje
Nescio_Dichtertje	505	13	16	n	sg	PKM.in	een anderen naam
Nescio_Dichtertje	506	2	4	n	sg	OBJ	de Zaandammerboot
Nescio_Dichtertje	506	5	8	fm	pl	PER.misc	een verloofd stel, ze, elkaar, hen, zoo'n net verloofd stel, die kinderen, ze, zich, ze, ze, ze, elkaar, ze, elkaar
Nescio_Dichtertje	506	14	15	m	sg	PER.fic	hij, zijn, zijn, hij, Ik
Nescio_Dichtertje	506	16	18	n	sg	PKM.uit	zijn rechterarm
Nescio_Dichtertje	506	19	20	f	sg	PER.fic	haar, haar, zij, haar, je, haar, haar, Zij, 't meisje
Nescio_Dichtertje	506	19	21	n	sg	PKM.uit	haar schouder
Nescio_Dichtertje	506	23	25	n	sg	PKM.uit	haar rechterpols
Nescio_Dichtertje	506	30	32	n	sg	PKM.uit	haar linkerhand
Nescio_Dichtertje	506	33	35	n	sg	MISC	zijn rechter
Nescio_Dichtertje	508	31	32	fm	sg	PER.misc	je, je
Nescio_Dichtertje	511	6	9	n	pl	PKM.uit	je groote oogen
Nescio_Dichtertje	512	2	9	n	sg	MISC	een blauw ' en een gouden vonk
Nescio_Dichtertje	513	4	6	n	sg	PKM.uit	haar mond
Nescio_Dichtertje	515	8	10	n	sg	PKM.in	zijn leven
Nescio_Dichtertje	515	13	19	n	sg	PKM.uit	't hoofd van een ander mensch
Nescio_Dichtertje	515	16	19	fm	sg	PER.misc	een ander mensch
Nescio_Dichtertje	515	33	35	n	sg	OBJ	een kwartje
Nescio_Dichtertje	515	36	38	m	sg	PER.fic	den man, die
Nescio_Dichtertje	515	43	45	n	sg	MISC	de muziek
Nescio_Dichtertje	516	4	6	n	pl	MISC	de doode
Nescio_Dichtertje	516	9	12	n	pl	MISC	de levende dingen
Nescio_Dichtertje	516	17	18	n	pl	MISC	ze, alle levende en doode dingen
Nescio_Dichtertje	516	27	29	n	sg	PKM.uit	z'n dichterhoofd
Nescio_Dichtertje	516	36	39	n	sg	PKM.in	z'n roemlooze graf
Nescio_Dichtertje	518	3	6	n	sg	MISC	iets heel moois, Dat
Nescio_Dichtertje	518	9	12	n	sg	PKM.uit	Mijn doode hart
Nescio_Dichtertje	519	5	7	n	sg	OBJ	't keukenfornuis
Nescio_Dichtertje	519	8	10	n	sg	OBJ	de haard, den haard
Nescio_Dichtertje	520	15	18	n	sg	PKM.in	z'n eindelooze erotiek
Nescio_Dichtertje	520	20	23	n	sg	OBJ	een grimmig boek, dat
Nescio_Dichtertje	522	6	11	n	pl	PKM.uit	z'n gave tanden en kiezen, elkaar
Nescio_Dichtertje	522	20	22	n	sg	OBJ	z'n kamer
Nescio_Dichtertje	522	26	29	fm	sg	PER.misc	Een groot dichter, Een groot dichter
Nescio_Dichtertje	523	9	10	n	sg	MISC	één
Nescio_Dichtertje	523	15	17	n	sg	MISC	een slag
Nescio_Dichtertje	523	20	22	f	sg	PER.fic	mevrouw beneden
Nescio_Dichtertje	526	3	6	n	sg	MISC	reden tot tevredenheid
Nescio_Dichtertje	529	9	10	n	sg	LOC.bc	Velp, Velp, Velp
Nescio_Dichtertje	529	17	19	n	sg	MISC	de zaak
Nescio_Dichtertje	530	7	10	m	sg	PER.misc	een heusche heer
Nescio_Dichtertje	531	5	7	n	sg	OBJ	de mail
Nescio_Dichtertje	531	18	19	n	sg	MISC	visite
Nescio_Dichtertje	531	28	29	n	sg	LOC.bc	Shanghai, Shanghai
Nescio_Dichtertje	532	6	8	n	sg	MISC	een circulaire
Nescio_Dichtertje	532	12	13	fm	pl	PER.fic	wij, onzen
Nescio_Dichtertje	536	5	6	n	pl	OBJ	kippen
Nescio_Dichtertje	536	8	10	n	sg	OBJ	de pauw
Nescio_Dichtertje	536	10	11	n	sg	OBJ	voer
Nescio_Dichtertje	536	13	14	n	pl	OBJ	vruchtboompjes, die
Nescio_Dichtertje	538	1	6	n	pl	OBJ	de eieren in 't dorp, ze, zes eieren
Nescio_Dichtertje	538	10	12	n	sg	ORG.com	't winkeltje
Nescio_Dichtertje	539	3	5	n	sg	OBJ	de keuken
Nescio_Dichtertje	539	14	16	n	sg	OBJ	de mat
Nescio_Dichtertje	539	20	21	fm	sg	PER.misc	je
Nescio_Dichtertje	541	6	8	n	sg	OBJ	de lamp
Nescio_Dichtertje	541	10	12	n	sg	OBJ	d'r krant
Nescio_Dichtertje	541	18	20	n	sg	LOC.punt	de Linnaeusstraat, de Linnaeusstraat
Nescio_Dichtertje	543	2	4	n	pl	OBJ	de trams
Nescio_Dichtertje	543	9	14	n	sg	LOC.lijn	't pleintje bij de Mauritskade, waar
Nescio_Dichtertje	543	12	14	n	sg	LOC.punt	de Mauritskade
Nescio_Dichtertje	543	20	22	n	sg	OBJ	haar bovenwoning
Nescio_Dichtertje	543	25	27	n	pl	MISC	de lichten
Nescio_Dichtertje	544	1	6	n	pl	LOC.lijn	de boomen van het Muiderbosch, die
Nescio_Dichtertje	544	4	6	n	sg	LOC.punt	het Muiderbosch
Nescio_Dichtertje	544	14	17	n	sg	MISC	de donkere lucht
Nescio_Dichtertje	544	19	22	n	pl	OBJ	de zwarte kraaiennesten
Nescio_Dichtertje	545	2	3	fm	sg	PER.misc	je
Nescio_Dichtertje	546	4	8	n	pl	MISC	de winkels op Zaterdagavond
Nescio_Dichtertje	546	9	14	n	sg	MISC	de drukte van 't winkelen
Nescio_Dichtertje	546	19	22	n	sg	LOC.punt	de van Swindenstraat
Nescio_Dichtertje	546	24	26	n	sg	OBJ	't boodschappenmandje
Nescio_Dichtertje	546	27	29	n	sg	OBJ	haar schort
Nescio_Dichtertje	546	35	36	fm	pl	PER.misc	hun, ze, ze
Nescio_Dichtertje	547	4	5	fm	sg	PER.misc	je
Nescio_Dichtertje	548	4	6	n	sg	LOC.punt	de Dapperstraat
Nescio_Dichtertje	548	7	10	n	pl	MISC	twee rijen karren
Nescio_Dichtertje	548	11	12	n	pl	OBJ	groenten
Nescio_Dichtertje	548	13	14	n	sg	OBJ	visch
Nescio_Dichtertje	548	15	16	n	sg	OBJ	kaas
Nescio_Dichtertje	548	17	18	n	pl	OBJ	kopjes, de kopjes
Nescio_Dichtertje	548	19	20	n	pl	OBJ	schoteltjes
Nescio_Dichtertje	548	22	23	n	pl	OBJ	olielampen, die
Nescio_Dichtertje	548	27	30	n	sg	MISC	rustig wit licht
Nescio_Dichtertje	548	31	33	n	pl	OBJ	witte ballonnetjes
Nescio_Dichtertje	548	34	36	n	sg	MISC	eigengemaakt gas, 't gas
Nescio_Dichtertje	550	14	16	n	pl	OBJ	gerookte aaltjes, oltjes
Nescio_Dichtertje	550	18	25	n	sg	OBJ	de kar met al die zwarte stangen
Nescio_Dichtertje	550	21	25	n	pl	OBJ	al die zwarte stangen
Nescio_Dichtertje	550	28	33	n	pl	OBJ	van die genoegerige koperen knoppen
Nescio_Dichtertje	551	4	8	n	sg	OBJ	een groot bont schort
Nescio_Dichtertje	551	9	11	n	sg	PKM.uit	gekapt hoofd
Nescio_Dichtertje	551	1	14	f	sg	PER.misc	een meisje met een groot bont schort en gekapt hoofd , zonder hoed, Zoo'n flodder
Nescio_Dichtertje	551	19	20	fm	sg	PER.nfic	Jeisis
Nescio_Dichtertje	551	21	23	n	sg	PKM.in	de raakdom
Nescio_Dichtertje	552	4	6	n	pl	OBJ	bruine schoenen
Nescio_Dichtertje	553	7	10	n	sg	MISC	de suizende stilte
Nescio_Dichtertje	553	15	17	n	sg	PKM.uit	haar rechterhand, haar rechterhand
Nescio_Dichtertje	554	3	4	fm	pl	PER.misc	mensche
Nescio_Dichtertje	555	7	8	n	pl	OBJ	schoolschriften, die schriften, m'n schriften
Nescio_Dichtertje	555	9	12	n	sg	MISC	een dubbeltje proza
Nescio_Dichtertje	556	6	8	n	sg	OBJ	een la, waar
Nescio_Dichtertje	557	5	9	m	sg	PER.fic	een boekhouder in Amsterdam, Raar , zoo'n vrijer, die, z'n, -ie, een zwager, ie, z'n, een heer, die, ie, zoo'n man, de boekhouder, z'n
Nescio_Dichtertje	557	12	14	n	sg	OBJ	haar huis, dat
Nescio_Dichtertje	557	23	25	fm	sg	PER.misc	een kindje
Nescio_Dichtertje	558	19	27	n	sg	OBJ	een scherpe plooi in z'n zwarte kamgaren broek
Nescio_Dichtertje	558	23	27	n	sg	OBJ	z'n zwarte kamgaren broek
Nescio_Dichtertje	558	28	30	n	sg	OBJ	't kippehok
Nescio_Dichtertje	559	7	8	m	sg	PER.fic	pa
Nescio_Dichtertje	559	10	12	n	sg	LOC.punt	de Bovenkerken
Nescio_Dichtertje	559	14	16	m	sg	PER.fic	meneer Bovenkerk, die, Bovenkerk, Bovenkerk, een gelukkige kerel, Bovenkerk, Bovenkerk
Nescio_Dichtertje	559	19	20	n	pl	OBJ	steenkolen
Nescio_Dichtertje	559	22	24	f	sg	PER.fic	mevrouw Bovenkerk, die
Nescio_Dichtertje	559	29	30	n	sg	LOC.bc	Zandvoort
Nescio_Dichtertje	559	38	41	m	sg	PER.fic	den jongeheer Bovenkerk, die
Nescio_Dichtertje	559	43	45	n	sg	MISC	eindexamen vijfjarige
Nescio_Dichtertje	560	1	3	n	sg	MISC	de rest
Nescio_Dichtertje	561	15	16	fm	sg	PER.misc	je
Nescio_Dichtertje	562	4	6	n	sg	LOC.punt	den IJseldijk
Nescio_Dichtertje	564	1	3	n	sg	PKM.in	haar opvoeding
Nescio_Dichtertje	566	4	8	n	sg	OBJ	één van m'n schriften
Nescio_Dichtertje	567	5	6	n	sg	MISC	één
Nescio_Dichtertje	569	3	6	n	sg	OBJ	z'n witte vest
Nescio_Dichtertje	570	1	3	n	pl	PKM.uit	die oogen
Nescio_Dichtertje	571	7	9	n	sg	LOC.lijn	den weg
Nescio_Dichtertje	571	17	19	fm	sg	PER.misc	een kennis
Nescio_Dichtertje	574	5	7	n	sg	OBJ	een dennestam
Nescio_Dichtertje	576	3	5	n	sg	LOC.water	een zee
Nescio_Dichtertje	577	7	9	n	sg	OBJ	wit zand
Nescio_Dichtertje	577	12	13	n	pl	MISC	golven
Nescio_Dichtertje	577	4	15	n	sg	PKM.in	een visioen van wit zand en zon en golven en branding
Nescio_Dichtertje	577	14	15	n	sg	LOC.lijn	branding
Nescio_Dichtertje	577	17	21	n	pl	OBJ	roode en blauwe badpakjes
Nescio_Dichtertje	577	22	24	n	pl	OBJ	witte jurken
Nescio_Dichtertje	577	25	29	n	pl	OBJ	witte en roode parasols
Nescio_Dichtertje	578	2	6	n	pl	LOC.regio	duinen met uitgeholde flank
Nescio_Dichtertje	578	4	6	n	sg	MISC	uitgeholde flank
Nescio_Dichtertje	578	8	9	n	pl	OBJ	helmsprieten
Nescio_Dichtertje	579	2	4	n	sg	MISC	een golf, die
Nescio_Dichtertje	579	13	14	n	sg	OBJ	zout
Nescio_Dichtertje	580	6	7	fm	pl	PER.misc	ze
Nescio_Dichtertje	581	9	11	n	sg	LOC.punt	't Oosterpark
Nescio_Dichtertje	583	4	6	n	sg	MISC	't huishouden
Nescio_Dichtertje	583	9	10	n	sg	MISC	hier
Nescio_Dichtertje	583	14	15	n	sg	MISC	daar
Nescio_Dichtertje	584	8	10	f	sg	PER.fic	een vriendin, De vriendin, haar
Nescio_Dichtertje	584	12	15	n	sg	LOC.bc	Berg en Dal, Berg en Dal
Nescio_Dichtertje	584	20	23	n	sg	MISC	al de narigheid
Nescio_Dichtertje	584	31	34	n	sg	OBJ	't nieuwe huis
Nescio_Dichtertje	588	1	3	n	sg	OBJ	den trein
Nescio_Dichtertje	588	4	5	fm	pl	PER.misc	ze, elkaar, Ze
Nescio_Dichtertje	589	14	16	n	pl	PKM.uit	stille oogen
Nescio_Dichtertje	589	17	19	n	pl	LOC.water	de rivieren, ze
Nescio_Dichtertje	589	22	25	n	sg	OBJ	haar zwarte jurk
Nescio_Dichtertje	589	29	31	n	sg	PKM.uit	haar schoot
Nescio_Dichtertje	591	10	12	n	sg	PKM.in	z'n verbeelding
Nescio_Dichtertje	591	15	17	n	sg	MISC	een brok
Nescio_Dichtertje	591	18	20	n	sg	PKM.uit	haar voorhoofd
Nescio_Dichtertje	591	23	25	n	pl	PKM.uit	de haren
Nescio_Dichtertje	591	32	34	n	pl	PKM.uit	haar oogleden
Nescio_Dichtertje	591	35	39	n	pl	PKM.uit	haar lange donkere wimpers
Nescio_Dichtertje	591	41	44	n	pl	PKM.uit	haar zwarte wenkbrauwen
Nescio_Dichtertje	591	51	53	n	pl	MISC	dat alles, elkaar
Nescio_Dichtertje	591	68	70	n	pl	MISC	de akkers
Nescio_Dichtertje	591	72	74	n	sg	PKM.uit	't neusje, dat
Nescio_Dichtertje	591	87	90	n	pl	PKM.uit	de roode lippen
Nescio_Dichtertje	591	92	95	n	pl	PKM.uit	de kleine oortjes, die
Nescio_Dichtertje	591	101	103	n	sg	PKM.uit	't haar
Nescio_Dichtertje	591	106	108	n	pl	PKM.uit	losse haren
Nescio_Dichtertje	591	119	122	n	sg	PKM.uit	een spits kinnetje
Nescio_Dichtertje	591	124	126	n	sg	PKM.uit	een zoenkuiltje
Nescio_Dichtertje	592	8	15	n	pl	PKM.uit	de twee rechtoppe richeltjes onder haar neusje
Nescio_Dichtertje	592	13	15	n	sg	PKM.uit	haar neusje
Nescio_Dichtertje	593	14	17	n	pl	PKM.uit	de bruine wangen
Nescio_Dichtertje	594	10	13	n	sg	OBJ	de rij populieren
Nescio_Dichtertje	594	12	13	n	pl	OBJ	populieren, die
Nescio_Dichtertje	596	5	7	fm	pl	PER.misc	de menschen, die
Nescio_Dichtertje	600	2	4	n	pl	PKM.uit	z'n schouders
Nescio_Dichtertje	604	2	3	fm	sg	PER.misc	je
Nescio_Dichtertje	608	4	5	fm	sg	PER.misc	je
Nescio_Dichtertje	611	7	10	n	sg	MISC	't stomste vee
Nescio_Dichtertje	613	7	9	n	sg	MISC	stille ontzetting
Nescio_Dichtertje	614	5	6	fm	sg	PER.misc	je, je, je, je, je, je, je, je
Nescio_Dichtertje	615	0	1	n	sg	MISC	't, 't, 't
Nescio_Dichtertje	616	14	19	n	sg	PKM.in	je eigen leven van toen
Nescio_Dichtertje	616	32	34	n	sg	MISC	een ander
Nescio_Dichtertje	617	6	7	n	pl	OBJ	tranen
Nescio_Dichtertje	619	10	12	n	sg	PKM.uit	haar elboog
Nescio_Dichtertje	619	13	18	n	sg	OBJ	de richel voor 't raampje
Nescio_Dichtertje	621	10	11	fm	pl	PER.fic	ons, ons
Nescio_Dichtertje	622	0	5	n	sg	LOC.lijn	De weg over den top
Nescio_Dichtertje	622	3	5	n	sg	LOC.regio	den top, den top, den top
Nescio_Dichtertje	622	9	11	n	pl	LOC.regio	de dalen
Nescio_Dichtertje	623	0	1	fm	sg	PER.misc	Die, zijn
Nescio_Dichtertje	624	3	5	n	sg	PKM.uit	haar meisjeskopje
Nescio_Dichtertje	628	8	10	n	sg	OBJ	haar hoed, haar hoed
Nescio_Dichtertje	628	11	13	n	sg	OBJ	't rek
Nescio_Dichtertje	628	17	19	n	pl	OBJ	de pennen
Nescio_Dichtertje	628	29	31	n	pl	PKM.uit	de voeten, elkaar
Nescio_Dichtertje	628	45	48	n	pl	PKM.uit	al haar tanden
Nescio_Dichtertje	628	50	53	f	sg	PER.fic	een kwaaie meid
Nescio_Dichtertje	628	57	59	n	pl	PKM.in	de zijne
Nescio_Dichtertje	629	2	3	f	sg	PER.fic	ze
Nescio_Dichtertje	629	3	5	n	sg	PKM.uit	haar bovenlijf, haar bovenlijfje
Nescio_Dichtertje	629	17	22	n	pl	LOC.regio	de heuvels aan de rivier, de heuvels, de heuvels, de heuvels, de heuvels
Nescio_Dichtertje	629	29	32	n	pl	OBJ	huizen boven huizen
Nescio_Dichtertje	629	31	32	n	pl	OBJ	huizen
Nescio_Dichtertje	629	33	36	n	pl	OBJ	boomen boven boomen
Nescio_Dichtertje	629	35	36	n	pl	OBJ	boomen
Nescio_Dichtertje	629	40	42	n	sg	MISC	den wind
Nescio_Dichtertje	629	46	48	n	sg	OBJ	den trein
Nescio_Dichtertje	633	8	16	n	sg	OBJ	"de 36 "" white shirtings en coloured satteens"
Nescio_Dichtertje	634	0	1	fm	pl	PER.misc	Zij
Nescio_Dichtertje	635	14	15	fm	pl	PER.misc	ze
Nescio_Dichtertje	635	17	18	f	sg	PER.fic	meid
Nescio_Dichtertje	636	0	2	f	sg	PER.fic	Een meid, een zuster, haar
Nescio_Dichtertje	636	8	9	fm	sg	PER.nfic	u, u
Nescio_Dichtertje	636	14	16	fm	sg	PER.nfic	een letterzetter
Nescio_Dichtertje	636	17	19	fm	sg	PER.misc	een brievenbesteller, die
Nescio_Dichtertje	636	38	40	n	sg	OBJ	't vuilnisvat
Nescio_Dichtertje	637	6	7	n	sg	OBJ	koffie
Nescio_Dichtertje	637	8	9	n	sg	LOC.bc	Lent
Nescio_Dichtertje	637	15	23	n	sg	MISC	't gezicht van de stad en de heuvels
Nescio_Dichtertje	639	6	15	n	pl	OBJ	de gele vijfvingerige bladen met hun dikke kleverige stelen, hun
Nescio_Dichtertje	639	11	15	n	pl	OBJ	hun dikke kleverige stelen
Nescio_Dichtertje	639	20	24	n	pl	OBJ	dorre en gouden bladen
Nescio_Dichtertje	640	2	6	n	sg	MISC	de geur van bladen, die
Nescio_Dichtertje	640	18	20	n	sg	OBJ	zijn vest
Nescio_Dichtertje	641	3	5	n	sg	OBJ	een herfstdraad
Nescio_Dichtertje	641	6	8	n	sg	PKM.uit	z'n voorhoofd
Nescio_Dichtertje	643	12	14	n	sg	LOC.lijn	de kade, de kade
Nescio_Dichtertje	643	15	17	n	pl	OBJ	de huizen
Nescio_Dichtertje	643	20	21	n	pl	OBJ	huizen
Nescio_Dichtertje	643	27	28	n	pl	MISC	andere
Nescio_Dichtertje	643	30	33	n	pl	OBJ	vele roode daken
Nescio_Dichtertje	643	35	37	n	sg	LOC.lijn	een kerk
Nescio_Dichtertje	643	41	45	n	sg	MISC	een teeken voor God
Nescio_Dichtertje	643	46	48	n	sg	LOC.lijn	z'n stad
Nescio_Dichtertje	643	51	54	n	pl	OBJ	twee spitse torens, die, zich
Nescio_Dichtertje	644	7	9	n	sg	PKM.in	zijner dichterlijkheid
Nescio_Dichtertje	645	19	23	n	sg	OBJ	een monument van heerlijkheid
Nescio_Dichtertje	645	30	44	n	pl	OBJ	veel hokken vol miezerig , nog niet eens Hollandsch , maar Geldersch kleinsteedsch leven
Nescio_Dichtertje	646	0	1	fm	pl	PER.misc	Zij
Nescio_Dichtertje	646	5	7	n	sg	LOC.lijn	een straat, die
Nescio_Dichtertje	646	27	29	n	sg	MISC	den rechterkant
Nescio_Dichtertje	647	3	5	n	sg	MISC	de hoogte
Nescio_Dichtertje	647	6	13	n	sg	OBJ	een groot plat met een ijzeren hek
Nescio_Dichtertje	647	10	13	n	sg	OBJ	een ijzeren hek
Nescio_Dichtertje	647	18	24	n	sg	OBJ	een waschtobbe op een ander plat
Nescio_Dichtertje	647	21	24	n	sg	MISC	een ander plat
Nescio_Dichtertje	647	25	26	fm	sg	PER.misc	iemand
Nescio_Dichtertje	647	37	39	n	sg	OBJ	een raam, dat
Nescio_Dichtertje	648	6	12	n	sg	LOC.regio	"'t lage walletje der begroeide heuvels, een rechte lijn tot "" ins grosse Vaterland """
Nescio_Dichtertje	648	9	12	n	pl	LOC.regio	der begroeide heuvels
Nescio_Dichtertje	649	0	3	n	sg	LOC.punt	Een gouden laantje
Nescio_Dichtertje	650	0	13	n	sg	OBJ	"De gouden letters van het Fransche pensionaat "" Notre Dame aux anges """
Nescio_Dichtertje	650	4	13	n	sg	LOC.punt	"het Fransche pensionaat "" Notre Dame aux anges "", Notre Dame aux anges"
Nescio_Dichtertje	650	15	17	n	sg	MISC	de verte
Nescio_Dichtertje	650	21	24	n	sg	OBJ	het hooge huis, dat
Nescio_Dichtertje	650	27	32	n	sg	LOC.regio	den voet van de heuvels, waar
Nescio_Dichtertje	650	30	32	n	pl	LOC.regio	de heuvels
Nescio_Dichtertje	650	35	37	n	sg	LOC.regio	de grasvlakte
Nescio_Dichtertje	651	7	10	fm	pl	PER.misc	onschuldig naakte engeltjes
Nescio_Dichtertje	651	11	16	fm	pl	PER.nfic	onschuldige , geheel gekleede pensionnaires, de pensionnaires, hun
Nescio_Dichtertje	652	8	9	fm	sg	PER.misc	je, je
Nescio_Dichtertje	653	5	12	n	sg	MISC	de zwakke romantiek in dat heele geval
Nescio_Dichtertje	653	9	12	n	sg	MISC	dat heele geval
Nescio_Dichtertje	655	8	12	n	sg	MISC	een heel nieuwe ensceneering
Nescio_Dichtertje	655	14	19	n	sg	MISC	die Leiden des jungen Werthers
Nescio_Dichtertje	656	3	4	f	pl	PER.fic	zij, elkaars, ze, ze, Ze, Ze, hen, ze, hen, ze, ze, ze, ze, Dora en hij, Zij, ze, ze, ze, ze, ze, beiden, hun, zij, Ze, ze, ze, ze, ze, hun
Nescio_Dichtertje	656	7	8	n	pl	MISC	woorden
Nescio_Dichtertje	656	9	10	n	pl	PKM.in	gedachten
Nescio_Dichtertje	656	11	12	n	pl	PKM.in	fantasieën
Nescio_Dichtertje	656	15	20	n	sg	PKM.uit	de schittering van elkaars oogen
Nescio_Dichtertje	656	18	20	n	pl	PKM.uit	elkaars oogen
Nescio_Dichtertje	656	22	25	n	sg	MISC	een nieuwe inval
Nescio_Dichtertje	658	4	9	n	sg	OBJ	een mooi cadeau voor Coba, Dat
Nescio_Dichtertje	660	3	5	n	sg	PKM.uit	z'n arm, z'n arm
Nescio_Dichtertje	660	6	8	n	sg	MISC	haar linker
Nescio_Dichtertje	660	9	11	n	sg	PKM.uit	zijn rechter, de rechterarm
Nescio_Dichtertje	660	18	20	n	pl	OBJ	zwarte glacétjes
Nescio_Dichtertje	661	0	8	n	sg	OBJ	Een zacht-lila , zijden sjaal met geknoopte franje
Nescio_Dichtertje	661	6	8	n	sg	OBJ	geknoopte franje
Nescio_Dichtertje	664	8	10	n	sg	PKM.uit	haar bloed, haar bloed
Nescio_Dichtertje	666	3	5	n	sg	MISC	de laagte
Nescio_Dichtertje	666	17	22	n	sg	LOC.regio	de hoogte naar de Belvédère
Nescio_Dichtertje	666	20	22	n	sg	LOC.regio	de Belvédère
Nescio_Dichtertje	667	1	6	n	sg	OBJ	de boog van de brug
Nescio_Dichtertje	667	7	9	n	sg	OBJ	een schilderijtje, een prentje, dat prentje
Nescio_Dichtertje	668	0	4	n	sg	OBJ	Een brok verlaten buitengrindweg
Nescio_Dichtertje	668	9	10	n	pl	MISC	weerszijden
Nescio_Dichtertje	668	10	15	n	sg	LOC.lijn	de blauwe band der voetpaden
Nescio_Dichtertje	668	13	15	n	pl	LOC.punt	der voetpaden
Nescio_Dichtertje	668	16	22	n	pl	OBJ	kleine boompjes met schel oranjegele kruintjes
Nescio_Dichtertje	668	19	22	n	pl	OBJ	schel oranjegele kruintjes
Nescio_Dichtertje	668	24	26	n	pl	OBJ	de takken
Nescio_Dichtertje	668	28	30	n	pl	OBJ	de bladen
Nescio_Dichtertje	668	44	45	n	sg	OBJ	melkglas
Nescio_Dichtertje	669	14	16	n	sg	MISC	de afleiding, die
Nescio_Dichtertje	670	7	8	m	sg	PER.nfic	Adam
Nescio_Dichtertje	670	7	10	fm	pl	PER.nfic	Adam en Eva, hun
Nescio_Dichtertje	670	9	10	f	sg	PER.nfic	Eva
Nescio_Dichtertje	670	10	12	n	sg	PKM.in	hun naaktheid
Nescio_Dichtertje	670	15	22	n	pl	LOC.punt	"de "" Anges "" van Notre Dame, hun"
Nescio_Dichtertje	670	20	22	n	sg	LOC.punt	Notre Dame
Nescio_Dichtertje	670	22	24	n	sg	LOC.regio	hun engelenstaat
Nescio_Dichtertje	671	5	7	f	sg	PER.misc	een vrouw, die, zichzelf
Nescio_Dichtertje	674	8	10	m	sg	PER.fic	't beest, dat, zich, hem, hem, hem
Nescio_Dichtertje	674	24	26	n	sg	MISC	een temptatie
Nescio_Dichtertje	675	4	6	n	sg	MISC	't mooie, 't beminde
Nescio_Dichtertje	675	20	23	n	sg	MISC	al 't mindere
Nescio_Dichtertje	676	25	28	n	sg	MISC	't zwarte grondelooze
Nescio_Dichtertje	677	5	7	n	sg	PKM.in	't genot
Nescio_Dichtertje	677	7	10	n	sg	PKM.in	de tempteerende onverschilligheid
Nescio_Dichtertje	678	5	6	fm	sg	PER.misc	je
Nescio_Dichtertje	679	4	6	fm	sg	PER.nfic	een muschje
Nescio_Dichtertje	679	7	12	n	sg	OBJ	een paardevijg op den grindweg
Nescio_Dichtertje	679	13	18	n	sg	OBJ	een van de oranje boomen
Nescio_Dichtertje	680	7	10	n	sg	MISC	een goeie winkel
Nescio_Dichtertje	681	2	6	n	sg	OBJ	een heel mooie shawl
Nescio_Dichtertje	683	4	6	n	sg	OBJ	zoo'n doek, die
Nescio_Dichtertje	683	8	10	n	sg	MISC	een zwarte
Nescio_Dichtertje	683	22	25	n	sg	MISC	een klein beetje
Nescio_Dichtertje	684	1	3	n	sg	OBJ	die lila, die
Nescio_Dichtertje	685	3	5	n	sg	MISC	een gilletje
Nescio_Dichtertje	686	18	20	n	sg	PKM.in	haar verdeeldheid
Nescio_Dichtertje	688	4	8	n	sg	LOC.lijn	den weg naar Beek, die
Nescio_Dichtertje	688	7	8	n	sg	LOC.bc	Beek, Beek
Nescio_Dichtertje	688	30	32	n	sg	MISC	een lolletje, een lolletje Gods, dat, een lolletje
Nescio_Dichtertje	688	36	38	n	sg	PKM.uit	één hand
Nescio_Dichtertje	688	47	49	n	sg	MISC	den Waal, -ie
Nescio_Dichtertje	689	0	3	n	sg	OBJ	De electrische tram, zich
Nescio_Dichtertje	689	8	15	n	sg	OBJ	een lange rij dorre en gele bladen
Nescio_Dichtertje	689	11	15	n	pl	OBJ	dorre en gele bladen
Nescio_Dichtertje	690	3	4	fm	pl	PER.misc	ze
Nescio_Dichtertje	691	13	14	fm	sg	PER.misc	je
Nescio_Dichtertje	692	11	12	n	sg	MISC	kracht
Nescio_Dichtertje	692	14	23	n	pl	MISC	scherven van dichteresje en vrouw en zuster en courtisane
Nescio_Dichtertje	693	7	15	n	pl	LOC.punt	hellende zwarte en gele en groene rechthoekige veldjes
Nescio_Dichtertje	693	16	17	n	pl	OBJ	denneboschjes
Nescio_Dichtertje	693	18	20	n	sg	OBJ	eiken hakhout
Nescio_Dichtertje	693	21	22	n	sg	MISC	tusschen
Nescio_Dichtertje	693	4	25	n	sg	LOC.regio	een dalletje met hellende zwarte en gele en groene rechthoekige veldjes en denneboschjes en eiken hakhout er tusschen op de hellingen
Nescio_Dichtertje	693	23	25	n	pl	LOC.regio	de hellingen
Nescio_Dichtertje	694	3	5	n	sg	LOC.regio	de vlakte
Nescio_Dichtertje	694	15	19	n	sg	LOC.water	een recht brok rivier, dat, ie, zich
Nescio_Dichtertje	694	31	33	n	sg	MISC	een bocht
Nescio_Dichtertje	695	9	10	n	pl	ORG.com	steenbakkerijen, hun
Nescio_Dichtertje	695	5	13	n	pl	OBJ	de roode afdaken van steenbakkerijen en hun schoorsteenen
Nescio_Dichtertje	695	11	13	n	pl	OBJ	hun schoorsteenen
Nescio_Dichtertje	695	19	21	n	sg	MISC	de wijdte
Nescio_Dichtertje	697	4	5	n	sg	OBJ	bed, bed
Nescio_Dichtertje	697	14	16	n	sg	MISC	de helderheid, de helderheid
Nescio_Dichtertje	699	6	8	n	sg	PKM.uit	haar schedel
Nescio_Dichtertje	703	6	8	n	sg	OBJ	haar karaf
Nescio_Dichtertje	704	6	8	n	sg	OBJ	haar pon
