filename	sentno	begin	end	gender	number	mentions
Nescio_DeUitvreter	793	16	20	n	sg	een enorme grijze pet
Nescio_DeUitvreter	793	24	26	n	pl	de oogen
Nescio_DeUitvreter	794	2	8	n	pl	een paar enorme breede bruine schoenen
Nescio_DeUitvreter	794	10	12	n	pl	stompe neuzen
Nescio_DeUitvreter	794	14	16	fm	pl	enkele jongens
Nescio_DeUitvreter	795	29	33	n	sg	een wonderlijk starende uitdrukking
Nescio_DeUitvreter	795	34	36	n	pl	zijn oogen
Nescio_DeUitvreter	797	4	6	n	sg	zijn schouder
Nescio_DeUitvreter	798	3	5	n	sg	een hand
Nescio_DeUitvreter	800	16	18	n	sg	een borreltje
Nescio_DeUitvreter	802	0	2	fm	pl	De pummels, die, zich
Nescio_DeUitvreter	802	9	12	n	sg	den steenen wal
Nescio_DeUitvreter	802	20	25	n	pl	zeer luide en onhebbelijke glossen
Nescio_DeUitvreter	802	33	36	n	sg	nogal wat geld
Nescio_DeUitvreter	802	45	47	m	sg	den notaris, zijn
Nescio_DeUitvreter	802	48	50	n	sg	zijn schouder
Nescio_DeUitvreter	803	1	3	n	sg	een borreltje
Nescio_DeUitvreter	804	9	11	n	sg	de hitte
Nescio_DeUitvreter	804	13	15	n	pl	de beesten
Nescio_DeUitvreter	806	6	9	fm	sg	een Hollandsch jongmensch
Nescio_DeUitvreter	806	15	17	n	sg	een kantoor
Nescio_DeUitvreter	807	2	4	m	sg	een vriend, die, kolonel, den kolonel, De kolonel, zijn
Nescio_DeUitvreter	808	8	11	n	sg	haar gebroken Hollandsch
Nescio_DeUitvreter	808	11	16	n	sg	"een "" goeie beest """
Nescio_DeUitvreter	809	1	3	n	sg	haar kousenband
Nescio_DeUitvreter	809	11	17	n	sg	een stukje van haar bloote knie
Nescio_DeUitvreter	809	14	17	n	sg	haar bloote knie
Nescio_DeUitvreter	813	0	5	n	sg	Een licht blauwe zijden onderrok
Nescio_DeUitvreter	814	9	14	n	sg	het terras van een kroeg
Nescio_DeUitvreter	814	12	14	n	sg	een kroeg
Nescio_DeUitvreter	816	1	3	n	sg	zijn rug
Nescio_DeUitvreter	816	7	9	n	sg	een oogje
Nescio_DeUitvreter	817	2	4	n	sg	een borstkwaal
Nescio_DeUitvreter	820	0	2	n	sg	Z'n kantoor
Nescio_DeUitvreter	820	13	15	n	pl	zijn centen
Nescio_DeUitvreter	821	8	11	fm	sg	zoo'n woeste werker
Nescio_DeUitvreter	825	3	6	n	sg	een versche sigaar
Nescio_DeUitvreter	825	11	16	n	sg	een sigaar van een dubbeltje
Nescio_DeUitvreter	825	18	20	n	sg	een bandje, Het bandje
Nescio_DeUitvreter	827	4	5	n	sg	misère
Nescio_DeUitvreter	828	1	6	n	sg	Marchienne aux Ponts en Charleroi
Nescio_DeUitvreter	832	0	2	n	sg	Een portretje, dat portretje
Nescio_DeUitvreter	832	7	10	n	sg	een grijnzend doodskopje
Nescio_DeUitvreter	832	11	19	f	sg	het dochtertje van een werkman uit een glasfabriek
Nescio_DeUitvreter	832	14	19	m	sg	een werkman uit een glasfabriek
Nescio_DeUitvreter	832	17	19	n	sg	een glasfabriek
Nescio_DeUitvreter	833	0	2	fm	pl	Zeven kinderen
Nescio_DeUitvreter	833	7	9	n	sg	het zesde
Nescio_DeUitvreter	833	14	16	n	sg	den kost
Nescio_DeUitvreter	834	3	4	n	sg	leeren
Nescio_DeUitvreter	835	0	1	n	sg	Geld
Nescio_DeUitvreter	835	9	10	fm	pl	anderen
Nescio_DeUitvreter	837	0	1	fm	sg	Socialist
Nescio_DeUitvreter	838	1	3	n	sg	z'n brood
Nescio_DeUitvreter	838	15	16	fm	pl	menschen
Nescio_DeUitvreter	838	17	19	n	sg	de noodzakelijkheid
Nescio_DeUitvreter	838	20	23	fm	pl	al die anderen
Nescio_DeUitvreter	839	15	16	n	sg	kantoor, kantoor
Nescio_DeUitvreter	839	27	29	n	pl	heele romans
Nescio_DeUitvreter	839	33	35	n	pl	de paperassen
Nescio_DeUitvreter	841	2	3	fm	pl	ze, hun
Nescio_DeUitvreter	841	4	6	fm	pl	hun allen
Nescio_DeUitvreter	842	7	9	n	pl	gloeiende speechen
Nescio_DeUitvreter	842	10	12	n	pl	woeste artikelen
Nescio_DeUitvreter	842	24	29	n	sg	den handel van zijn baas
Nescio_DeUitvreter	842	27	29	fm	sg	zijn baas
Nescio_DeUitvreter	842	33	34	fm	sg	iedereen, zich
Nescio_DeUitvreter	842	37	40	n	pl	de massa's werk, die
Nescio_DeUitvreter	843	0	2	n	sg	De wereld
Nescio_DeUitvreter	846	3	5	n	pl	zijn handen
Nescio_DeUitvreter	847	2	3	fm	pl	kooplui
Nescio_DeUitvreter	847	5	6	fm	pl	schrijvers
Nescio_DeUitvreter	847	7	8	fm	pl	praters
Nescio_DeUitvreter	847	9	10	fm	pl	lui, die
Nescio_DeUitvreter	848	3	4	fm	pl	ze, ze, zij, hun, hun, ze, hun, ze, ze
Nescio_DeUitvreter	848	10	11	n	sg	verdriet
Nescio_DeUitvreter	849	12	14	n	sg	een standje
Nescio_DeUitvreter	849	23	25	n	sg	hun tractement
Nescio_DeUitvreter	849	27	29	n	sg	hun plee
Nescio_DeUitvreter	849	35	37	n	sg	een zweertje
Nescio_DeUitvreter	849	39	42	n	sg	hun Zondagsche pak
Nescio_DeUitvreter	849	47	49	n	sg	de huur
Nescio_DeUitvreter	850	1	4	n	sg	zijn jongen tijd
Nescio_DeUitvreter	851	0	2	n	sg	Een sigaartje
Nescio_DeUitvreter	851	14	16	n	sg	het zonnetje
Nescio_DeUitvreter	851	22	24	n	sg	den regen
Nescio_DeUitvreter	851	34	38	n	sg	den dag van morgen
Nescio_DeUitvreter	851	50	53	n	sg	wat mooi weer
Nescio_DeUitvreter	854	9	12	n	sg	een bom duiten, die
Nescio_DeUitvreter	858	4	6	n	sg	zijn tijd
Nescio_DeUitvreter	860	6	8	n	pl	de plaatsen
Nescio_DeUitvreter	862	1	2	n	sg	Dordrecht
Nescio_DeUitvreter	864	0	1	n	sg	September
Nescio_DeUitvreter	864	4	5	n	sg	Nijmegen, Nijmegen, Nijmegen
Nescio_DeUitvreter	865	7	13	n	sg	zijn oude rêverie over 't water
Nescio_DeUitvreter	865	11	13	n	sg	't water
Nescio_DeUitvreter	866	1	3	n	sg	't water, dat, dat
Nescio_DeUitvreter	866	7	9	n	sg	't westen
Nescio_DeUitvreter	867	3	6	fm	sg	een ouwe dokter, die
Nescio_DeUitvreter	867	18	20	n	sg	dezelfde wandeling
Nescio_DeUitvreter	868	1	3	n	sg	't Valkhof
Nescio_DeUitvreter	868	5	7	n	sg	de Noordzijde
Nescio_DeUitvreter	868	10	12	n	sg	de Waalkade
Nescio_DeUitvreter	868	15	17	n	sg	de brug, de brug, de brug, ie
Nescio_DeUitvreter	870	3	5	n	sg	't water
Nescio_DeUitvreter	870	6	8	n	sg	het westen, dien kant, 't Westen, het Westen
Nescio_DeUitvreter	878	13	20	n	pl	de hoofden van al die tobbende menschen
Nescio_DeUitvreter	878	16	20	n	pl	al die tobbende menschen
Nescio_DeUitvreter	878	23	25	n	pl	duizende boeken
Nescio_DeUitvreter	879	0	2	n	pl	Duizende tobbers, die
Nescio_DeUitvreter	881	5	7	n	sg	het water, dat water
Nescio_DeUitvreter	882	3	5	n	sg	een tijd, Die tijd
Nescio_DeUitvreter	884	2	4	fm	pl	de tobbers, ze, Ze, ze, ze, ze, ze
Nescio_DeUitvreter	888	8	10	n	sg	een lol
Nescio_DeUitvreter	891	9	11	n	sg	de rivier
Nescio_DeUitvreter	892	1	2	n	pl	plannen
Nescio_DeUitvreter	894	0	2	n	sg	Een diner
Nescio_DeUitvreter	895	3	6	n	sg	een komiek liedje
Nescio_DeUitvreter	895	8	11	n	sg	een malle speech
Nescio_DeUitvreter	895	15	17	n	sg	een stoel
Nescio_DeUitvreter	897	1	3	n	sg	zijn gezondheid
Nescio_DeUitvreter	897	10	15	n	sg	de toelage van zijn kantoor
Nescio_DeUitvreter	897	13	15	n	sg	zijn kantoor
Nescio_DeUitvreter	898	0	2	n	sg	Den winter
Nescio_DeUitvreter	898	9	10	fm	pl	ze
Nescio_DeUitvreter	898	15	17	n	pl	mooie huizen
Nescio_DeUitvreter	898	22	23	n	sg	leelijke
Nescio_DeUitvreter	900	5	7	n	sg	een briefkaartje
Nescio_DeUitvreter	900	11	13	n	sg	haar borstkwaal
Nescio_DeUitvreter	902	16	18	n	sg	de Waalbrug, er
Nescio_DeUitvreter	903	0	2	m	sg	De wachter, je, ouwe jongen
Nescio_DeUitvreter	904	21	23	n	sg	zijn gezicht
Nescio_DeUitvreter	904	24	26	n	sg	het Noord-Oosten
Nescio_DeUitvreter	905	8	10	m	sg	de man
Nescio_DeUitvreter	906	1	3	n	sg	zijn kamer
Nescio_DeUitvreter	906	4	5	fm	pl	ze
Nescio_DeUitvreter	906	5	7	n	sg	een stok, die
Nescio_DeUitvreter	906	14	16	n	sg	de muur
Nescio_DeUitvreter	906	16	22	n	pl	zes briefjes met G.v.d. er op
Nescio_DeUitvreter	906	23	28	n	sg	"één met "" Ziezoo """
Nescio_DeUitvreter	907	0	2	n	sg	De rivier
Nescio_DeUitvreter	907	10	12	fm	pl	de menschen
Nescio_DeUitvreter	908	10	14	fm	pl	Japi zijn oude lui
